,Name,Position,Year,Week,Rank,Team,Standard Pts,Pass_Att,Pass_Cmp,Pass_Yds,Pass_TD,Int,Pass_2Pt,Rush_Att,Rush_Yds,Rush_TD,Rush_2Pt,Rec,Rec_Yds,Rec_TD,Rec_2Pt,FL,FL_TD,Half PPR Pts,PPR Pts,XPA,XPM,FGA,FGM,50_Plus,DST_Sack,DST_Int,DST_Saf,DST_FR,DST_Blk,DST_TD,DST_PA,DST_Pass_Yds,DST_Rush_Yds,DST_Tot_Yds
4986,San Francisco 49ers,DST,2022,15,9,SF,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,12.0,0,0,0,0,0,3.0,0,0,1,0,0,13,207,70,277
4987,Tennessee Titans,DST,2022,15,10,TEN,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,11.0,0,0,0,0,0,3.0,2,0,0,0,0,17,291,74,365
4988,New England Patriots,DST,2022,15,11,NE,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,11.0,0,0,0,0,0,3.0,1,0,0,0,1,30,211,97,308
4989,Las Vegas Raiders,DST,2022,15,12,LV,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,11.0,0,0,0,0,0,0.0,0,0,1,1,1,24,112,206,318
4990,Los Angeles Chargers,DST,2022,15,13,LAC,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,10.0,0,0,0,0,0,4.0,1,0,0,0,0,14,157,127,284
4991,Baltimore Ravens,DST,2022,15,14,BAL,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,10.0,0,0,0,0,0,3.0,0,0,0,0,0,13,140,143,283
4992,Cincinnati Bengals,DST,2022,15,15,CIN,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,10.0,0,0,0,0,0,1.0,2,0,2,0,0,23,304,92,396
4993,New Orleans Saints,DST,2022,15,16,NO,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,10.0,0,0,0,0,0,4.0,0,0,1,0,0,18,89,231,320
4994,Pittsburgh Steelers,DST,2022,15,17,PIT,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,0,0,0,0,0,4.0,0,0,0,0,0,16,188,21,209
4995,Los Angeles Rams,DST,2022,15,18,LA,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,0,0,0,0,0,3.0,1,0,1,0,0,24,207,138,345
4996,Chicago Bears,DST,2022,15,19,CHI,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,0,0,0,0,0,1.0,2,0,1,0,0,25,309,112,421
4997,Dallas Cowboys,DST,2022,15,20,DAL,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7.0,0,0,0,0,0,1.0,1,0,2,0,0,40,311,192,503
4998,Houston Texans,DST,2022,15,21,HOU,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.0,0,0,0,0,0,2.0,0,0,2,0,0,30,313,189,502
4999,Atlanta Falcons,DST,2022,15,22,ATL,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,0,0,0,0,0,2.0,0,0,1,0,0,21,214,134,348
5000,Minnesota Vikings,DST,2022,15,23,MIN,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,0,0,0,0,0,3.0,0,0,1,0,0,36,170,171,341
5001,New York Jets,DST,2022,15,24,NYJ,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,20,252,107,359
5002,Miami Dolphins,DST,2022,15,25,MIA,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,0,0,0,0,0,2.0,0,0,1,0,0,32,296,150,446
5003,Tampa Bay Buccaneers,DST,2022,15,26,TB,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,0,0,0,0,0,2.0,1,0,0,0,0,34,184,53,237
5004,Kansas City Chiefs,DST,2022,15,27,KC,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,0,0,0,0,0,1.0,0,0,1,0,0,24,125,94,219
5005,Washington Commanders,DST,2022,15,28,WAS,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,20,160,128,288
5006,Seattle Seahawks,DST,2022,15,29,SEA,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,0,0,1.0,0,0,0,0,0,21,211,170,381
5007,Carolina Panthers,DST,2022,15,30,CAR,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,0,0,1.0,0,0,0,0,0,24,169,156,325
5008,Buffalo Bills,DST,2022,15,31,BUF,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,0,0,2.0,0,0,0,0,0,29,217,188,405
5009,Dak Prescott,QB,2022,16,1,DAL,33.0,35,27,347,3,1,0,6,41,0,0,0,0,0,0,0,0,33.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010,Jared Goff,QB,2022,16,2,DET,32.0,42,25,355,3,0,0,3,15,0,0,0,0,0,0,1,0,32.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5011,Joe Burrow,QB,2022,16,3,CIN,29.0,52,40,375,3,2,0,4,5,0,0,0,0,0,0,0,0,29.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5012,Kirk Cousins,QB,2022,16,4,MIN,29.0,48,34,299,3,0,0,1,2,0,0,0,0,0,0,0,0,29.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,Gardner Minshew,QB,2022,16,5,PHI,27.0,40,24,355,2,2,0,4,5,1,0,0,0,0,0,1,0,27.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
